id,name,university,domain,depts,field,url
17266,Audrey T Mccluskey,Indiana University Bloomington,indiana.edu,"Educational Policy and Administration</li><li>Education</li><li>Urban Education</li><li>Work and Human Resource Education</li><li>Educational Administration</li><li>K-12 Educational Administration</li><li>Education (Policy, Planning and Administration)</li><li>Youth Development and Agricultural Education</li><li>Work, Community and Family Education</li><li>Continuing and Vocational Ed-ED",Educational Administration and Supervision,http://www.indiana.edu/~afroamer/faculty_mccluskeya.html
46423,Harvey M Gates,University of Colorado Boulder,colorado.edu,Aerospace Engineering</li><li>Aeronautics and Astronautics</li><li>Aerospace Engineering and Mechanics</li><li>Aerospace Engineering (Astronautics)</li><li>Engineering Sciences (Engineering Physics)</li><li>Engineering Sciences (Aerospace Engineering)</li><li>Engineering Sciences </li><li>Aeronautical and Astronautical Engineering</li><li>Aviation Technology</li><li>Aeronautical Engineering,Aerospace Engineering,http://www.colorado.edu/aerospace/harvey-gates
28725,David E Andersen,University of Minnesota,umn.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,http://www.umn.edu/lookup?UID=dea
66887,Mark D Dixon,University of Wisconsin Madison,wisc.edu,Geography</li><li>Geodetic Science and Surveying</li><li>Geodetic Science</li><li>Geography and Geographic Information Science,Geography,http://zoology.wisc.edu/faculty/Tur/past_students/Dixon.htm
40616,Dennis A Lyn,Purdue University,purdue.edu,"Civil Engineering</li><li>Structural Engineering</li><li>Civil, Construction and Environmental Engineering</li><li>Civil, Structural and Environmental Engineering</li><li>Environmental Engineering</li><li>Civil and Environmental Engineering</li><li>Transportation Technology and Policy</li><li>Civil and Materials Engineering</li><li>Civil Engineering(Water Resources)</li><li>Civil Engineering(Structural Engineering)",Civil and Environmental Engineering,https://engineering.purdue.edu/Engr/People/ptProfile?resource_id=2085
38344,George Kusic,University of Pittsburgh,pitt.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://engineering.pitt.edu/George_L_Kusic/
67719,Xuejun Pan,University of Wisconsin Madison,wisc.edu,"Biomedical Engineering</li><li>Biomedical Sciences</li><li>Vision Science</li><li>Biological Systems Engineering</li><li>Applied Science Engineering</li><li>Biomedical Physics</li><li>Human Centered Design and Engineering</li><li>Biomedical Informatics</li><li>Biomedical Engineering, Biomedical Imaging and Telemedicine</li><li>Biomedical Informatics and Computational Biology",Biomedical Engineering and Bioengineering,http://bse.wisc.edu/Xuejun_Pan.htm
33212,Samuel Moyn,New York University,nyu.edu,French</li><li>Romance Languages and Literatures</li><li>Romance Languages</li><li>Romance Studies</li><li>French and Italian</li><li>French Language and Literature</li><li>French and Francophone World Studies</li><li>French Studies and French</li><li>French and Francophone Studies</li><li>Modern French Studies,French and Francophone Language and Literature,http://remarque.as.nyu.edu/object/remarque.kandersteg
9782,Reginald Jackson,University of Chicago,uchicago.edu,Comparative Literature</li><li>Comparative Literary Studies</li><li>Comparative Studies in Discourse and Society</li><li>Comparative Literature and Literary Theory</li><li>Comparative Studies</li><li>Comparative Literature and East Asian Languages and Cultures</li><li>Comparative Cultural and Literary Studies</li><li>Comparative and World Literature,Comparative Literature,http://academictech.uchicago.edu/directory/reginald-c-jackson
1578,Yasmina Katsulis,Arizona State University,asu.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,https://sst.clas.asu.edu/yasmina-katsulis
41153,Jan P Allebach,Purdue University,purdue.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,https://engineering.purdue.edu/~allebach/
14748,Luis J C Butters,Harvard University,harvard.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,http://drclas.harvard.edu/rfk-visiting-professor
26610,John L Cox,University of Maryland College Park,umd.edu,Agronomy</li><li>Plant Biology</li><li>Plant Pathology</li><li>Plant Biological Sciences</li><li>Botany and Plant Pathology</li><li>Applied Plant Sciences</li><li>Horticulture and Agronomy</li><li>Horticulture</li><li>Plant Science</li><li>Crop Sciences,Plant Sciences,http://www.psla.umd.edu/people/dr-john-lea-cox
35781,Imed Dami,Ohio State University,osu.edu OR site:ohio-state.edu,Agronomy</li><li>Plant Biology</li><li>Plant Pathology</li><li>Plant Biological Sciences</li><li>Botany and Plant Pathology</li><li>Applied Plant Sciences</li><li>Horticulture and Agronomy</li><li>Horticulture</li><li>Plant Science</li><li>Crop Sciences,Plant Sciences,http://ohiograpeweb.cfaes.ohio-state.edu/people/imed-dami-0
62657,Ali Shojaie,University of Washington,washington.edu,Basic Medical Science</li><li>Medical Physics</li><li>Molecular Pathology</li><li>Center for Neural Science</li><li>Medical Pharmacology</li><li>Basic Medical Sciences</li><li>Medical Neurobiology</li><li>Medical Science</li><li>Medical Education and Biomedical Informatics</li><li>Social and Preventative Medicine,Medical Sciences,http://www.biostat.washington.edu/~ashojaie/
23192,Lawrence Principe,Johns Hopkins University,jhu.edu,German</li><li>Germanic Studies</li><li>Germanic Languages</li><li>German Studies</li><li>Germanic Languages and Literatures</li><li>Germanic Language and Literature</li><li>Germanics</li><li>German Literature and Critical Thought</li><li>German and Romance Languages and Literatures,German Language and Literature,http://krieger.jhu.edu/singleton/faculty-directory/principe.html
2428,Jeong Y Yoon,University of Arizona,arizona.edu,"Agricultural and Biological Engineering</li><li>Agricultural and Biosystems Engineering</li><li>Biosystems Engineering</li><li>Bioproducts, Biosystems Science Engineering and Management</li><li>Biosystems and Agricultural Engineering",Bioresource and Agricultural Engineering,http://bme.engr.arizona.edu/jeong-yeol-yoon
14747,Luis G Negron,Harvard University,harvard.edu,Comparative Literature</li><li>Comparative Literary Studies</li><li>Comparative Studies in Discourse and Society</li><li>Comparative Literature and Literary Theory</li><li>Comparative Studies</li><li>Comparative Literature and East Asian Languages and Cultures</li><li>Comparative Cultural and Literary Studies</li><li>Comparative and World Literature,Comparative Literature,http://complit.fas.harvard.edu/people/luis-gir%C3%B3n-negr%C3%B3n
35827,Jay Gupta,Ohio State University,osu.edu OR site:ohio-state.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://encomm.osu.edu/people/gupta.208
64349,Sarah L Keller,University of Washington,washington.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,http://depts.washington.edu/chem/people/faculty/keller.html
64861,David Banner,Walden University,waldenu.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://www.waldenu.edu/colleges-schools/school-of-management/faculty/bios/david-k-banner
5803,Amy Berkov,City University of New York,cuny.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,http://www.ccny.cuny.edu/profiles/Amy-Berkov.cfm
61765,Krishna S Nayak,University of Southern California,usc.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://sipi.usc.edu/~knayak/
63890,Mark Smith,University of Washington,washington.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,http://www.polisci.washington.edu/people/mark-smith
9531,Mark Strand,University of Chicago,uchicago.edu,Communication</li><li>Communication Studies</li><li>Journalism</li><li>Mass Communications</li><li>Technology</li><li>Journalism and Mass Communication</li><li>Communication and Culture</li><li>Mass Communications and Telecommunications</li><li>Social and Cultural Analysis</li><li>Cultural Studies</li><li>Social Thought</li><li>Communication Arts and Sciences - Media and Information Studies</li><li>Communication Arts</li><li>Philanthropic Studies,Communication,http://chronicle.uchicago.edu/980305/strand.shtml
48141,Brian H Kolner,University of California Davis,ucdavis.edu,"Biomedical Engineering</li><li>Biomedical Sciences</li><li>Vision Science</li><li>Biological Systems Engineering</li><li>Applied Science Engineering</li><li>Biomedical Physics</li><li>Human Centered Design and Engineering</li><li>Biomedical Informatics</li><li>Biomedical Engineering, Biomedical Imaging and Telemedicine</li><li>Biomedical Informatics and Computational Biology",Biomedical Engineering and Bioengineering,http://citris.ucdavis.edu/pages/people/kolner.html
54414,Ami Berkowitz,University of California San Diego,ucsd.edu,Materials Science</li><li>Materials</li><li>Material Science and Engineering</li><li>Materials Engineering</li><li>Materials Science and Engineering</li><li>Materials Science Engineering</li><li>Materials Science and Mechanical Engineering,Materials Science and Engineering,http://cmrr.ucsd.edu/people/berkowitz/
54073,Rick Church,University of California Santa Barbara,ucsb.edu,Geography</li><li>Geodetic Science and Surveying</li><li>Geodetic Science</li><li>Geography and Geographic Information Science,Geography,http://www.geog.ucsb.edu/~forest/RLC/
24405,Joyce Parker,Michigan State University,msu.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://scholars.opb.msu.edu/expert.asp?u_id=1873
29404,Jisu Huh,University of Minnesota,umn.edu,Communication</li><li>Communication Studies</li><li>Journalism</li><li>Mass Communications</li><li>Technology</li><li>Journalism and Mass Communication</li><li>Communication and Culture</li><li>Mass Communications and Telecommunications</li><li>Social and Cultural Analysis</li><li>Cultural Studies</li><li>Social Thought</li><li>Communication Arts and Sciences - Media and Information Studies</li><li>Communication Arts</li><li>Philanthropic Studies,Communication,https://sobaco.umn.edu/content/jisu-huh
32049,Hofer Helmut,New York University,nyu.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,http://silverdialogues.fas.nyu.edu/object/silver.hofer
42963,Yung C Shin,Purdue University,purdue.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,https://engineering.purdue.edu/ME/People/ptProfile?id=12309
16325,Laurence Parker,University of Illinois at Urbana-Champaign,illinois.edu,"Educational Studies</li><li>Education Policy and Leadership</li><li>Education, Leadership and Policy</li><li>Educational Policy and Leadership Studies</li><li>Education Leadership and Policy Analysis</li><li>Educational Policy Studies</li><li>Educational Leadership and Policy Studies</li><li>Educational Leadership and Policy</li><li>Educational Policy</li><li>Education Policy, Organization and Leadership</li><li>Educational Leadership",Educational Leadership,http://provost.illinois.edu/ProgramsOfStudy/2009/fall/programs/graduate/ed_policy_studies.html
9401,Kenneth S Cohen,University of Chicago,uchicago.edu,Cell and Molecular Biology</li><li>Cancer Biology</li><li>Cell and Developmental Biology</li><li>Cell Biology and Molecular Genetics</li><li>Cell Biology</li><li>Cellular and Molecular Biology</li><li>Cell and Molecular Physiology</li><li>Anatomy and Cell Biology</li><li>Developmental Biology</li><li>Cell Biology and Anatomy,Cell and Developmental Biology,http://biomedsciences.uchicago.edu/page/kenneth-cohen-md
29301,Jay Coggins,University of Minnesota,umn.edu,"Agricultural Economics</li><li>Agricultural and Resource Economics</li><li>Agricultural and Applied Economics</li><li>Agricultural, Food and Resource Economics</li><li>Agricultural, Environmental and Development Economics</li><li>Agricultural and Consumer Economics</li><li>Agricultural, Environmental and Developmental Economics",Agricultural and Resource Economics,http://www.apec.umn.edu/people/jay-coggins
25206,Suzanne Thiem,Michigan State University,msu.edu,Entomology</li><li>Insect Science,Entomology,http://www.ent.msu.edu/directory/suzanne_thiem
24577,Linda Racioppi,Michigan State University,msu.edu,Agronomy</li><li>Plant Biology</li><li>Plant Pathology</li><li>Plant Biological Sciences</li><li>Botany and Plant Pathology</li><li>Applied Plant Sciences</li><li>Horticulture and Agronomy</li><li>Horticulture</li><li>Plant Science</li><li>Crop Sciences,Plant Sciences,http://jmc.msu.edu/contact/show.php?id=25
59923,Peter G Filene,University of North Carolina Chapel Hill,unc.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,http://history.unc.edu/people/emeriti-faculty/peter-filene/
35707,Gary L Kinzel,Ohio State University,osu.edu OR site:ohio-state.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,https://mae.osu.edu/people/kinzel.1
25106,Shawnee Vickery,Michigan State University,msu.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://broad.msu.edu/facultystaff/vickery/
47388,Raphael Nemenoff,University of Colorado Boulder,colorado.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,http://ecee.colorado.edu/~piestun/Home.htm
27083,Mathias Frisch,University of Maryland College Park,umd.edu,Philosophy</li><li>Logic and the Methodology of Science</li><li>Philosophy (Science Studies)</li><li>Philosophy and Cognitive Science</li><li>Philosophy in Chemical Engineering</li><li>Philosophy and Economics,Philosophy,http://faculty.philosophy.umd.edu/mfrisch/
32610,Mario D Pero,New York University,nyu.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,http://www.nyu.edu/library/bobst/research/tam/coldwar/fellows_pero.html
2076,Edgar A Dryden,University of Arizona,arizona.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,http://english.arizona.edu/peo-faculty
12362,Richard L Engstrom,Duke University,duke.edu,Political Science</li><li>Politics</li><li>Government and Politics</li><li>Government</li><li>International Relations</li><li>Political Economy and Public Policy</li><li>Political Science and International Affairs</li><li>Political Economy and Government</li><li>International Relations and Public Administration,Political Science,http://polisci.duke.edu/people?Uil=rle9&subpage=profile
7513,Mary Debey,City University of New York,cuny.edu,Educational Psychology</li><li>Educational Psychology and Learning Systems</li><li>Educational Psychology and Educational Technology</li><li>Educational Technology</li><li>Education (Psychology and Technology)</li><li>School Psychology,Educational Psychology,http://www.brooklyn.cuny.edu/web/academics/faculty/faculty_profile.jsp?faculty=532
49994,Alfred Kobsa,University of California Irvine,uci.edu,Computer Science</li><li>Computer and Information Science</li><li>Computer Science (Software Engineering)</li><li>Computer and Information Technology</li><li>Computer Science (Computer Networks)</li><li>Computer Science and Engineering</li><li>Computer Science and Linguistics</li><li>Computer Science (Intelligent Robotics)</li><li>Computer Science and Cognitive Science</li><li>Computer Science (Intelligent Robotics),Computer Sciences,http://www.faculty.uci.edu/profile.cfm?faculty_id=4662
5468,Steven K Vogel,University of California Berkeley,berkeley.edu,Political Science</li><li>Politics</li><li>Government and Politics</li><li>Government</li><li>International Relations</li><li>Political Economy and Public Policy</li><li>Political Science and International Affairs</li><li>Political Economy and Government</li><li>International Relations and Public Administration,Political Science,http://polisci.berkeley.edu/people/person/steven-vogel
26509,Jeffrey Bub,University of Maryland College Park,umd.edu,Philosophy</li><li>Logic and the Methodology of Science</li><li>Philosophy (Science Studies)</li><li>Philosophy and Cognitive Science</li><li>Philosophy in Chemical Engineering</li><li>Philosophy and Economics,Philosophy,http://www.philosophy.umd.edu/people/bub
60035,Rich Superfine,University of North Carolina Chapel Hill,unc.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://www.cs.unc.edu/NewsAndNotes/Issue31/
26351,Howard M Milchberg,University of Maryland College Park,umd.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://www.ece.umd.edu/faculty/milchberg
48854,John H Crowe,University of California Davis,ucdavis.edu,"Biomedical Engineering</li><li>Biomedical Sciences</li><li>Vision Science</li><li>Biological Systems Engineering</li><li>Applied Science Engineering</li><li>Biomedical Physics</li><li>Human Centered Design and Engineering</li><li>Biomedical Informatics</li><li>Biomedical Engineering, Biomedical Imaging and Telemedicine</li><li>Biomedical Informatics and Computational Biology",Biomedical Engineering and Bioengineering,http://polisci.indiana.edu/faculty/profiles/sganguly.shtml
16434,Mark S Micale,University of Illinois at Urbana-Champaign,illinois.edu,"Health, Physical Education and Recreation</li><li>Recreation, Sport and Tourism</li><li>Recreation, Park and Leisure Studies",Leisure Studies,http://www.history.illinois.edu/people/msmicale/
57691,Brian Kuhlman,University of North Carolina Chapel Hill,unc.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",http://www.med.unc.edu/biochem/people/faculty/primary/kuhlman
10409,Fred H Kulhawy,Cornell University,cornell.edu,"Civil Engineering</li><li>Structural Engineering</li><li>Civil, Construction and Environmental Engineering</li><li>Civil, Structural and Environmental Engineering</li><li>Environmental Engineering</li><li>Civil and Environmental Engineering</li><li>Transportation Technology and Policy</li><li>Civil and Materials Engineering</li><li>Civil Engineering(Water Resources)</li><li>Civil Engineering(Structural Engineering)",Civil and Environmental Engineering,http://www.news.cornell.edu/stories/2015/05/engineering-professor-emeritus-fred-kulhawy-dies-71
34541,Koray Aydin,Northwestern University,northwestern.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://users.eecs.northwestern.edu/~aydin/MNDL/People.html
60348,Shrawan Kumar,University of North Carolina Chapel Hill,unc.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,http://www.unc.edu/math/Faculty/kumar/
4522,Jeroen Dewulf,University of California Berkeley,berkeley.edu,German</li><li>Germanic Studies</li><li>Germanic Languages</li><li>German Studies</li><li>Germanic Languages and Literatures</li><li>Germanic Language and Literature</li><li>Germanics</li><li>German Literature and Critical Thought</li><li>German and Romance Languages and Literatures,German Language and Literature,http://german.berkeley.edu/author/jdewulf/
1267,Robert J Kauffman,Arizona State University,asu.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://wpcarey.asu.edu/sites/default/files/uploads/center-services-leadership/entire-book.pdf
50089,Bonnie Nardi,University of California Irvine,uci.edu,Information and Computer Science</li><li>Information Science</li><li>Information and Library Science</li><li>Information School</li><li>Library and Information Services</li><li>Information and Library Science: Information Science</li><li>Information Studies</li><li>Library and Information Studies</li><li>Library and Information Science</li><li>Information Resources and Library Science,Library and Information Science,http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nardi
59402,Luis Urrieta,University of North Carolina Chapel Hill,unc.edu,"Educational Policy and Administration</li><li>Education</li><li>Urban Education</li><li>Work and Human Resource Education</li><li>Educational Administration</li><li>K-12 Educational Administration</li><li>Education (Policy, Planning and Administration)</li><li>Youth Development and Agricultural Education</li><li>Work, Community and Family Education</li><li>Continuing and Vocational Ed-ED",Educational Administration and Supervision,http://www.soe.unc.edu/hsj/
36113,Mark T Ziolo,Ohio State University,osu.edu OR site:ohio-state.edu,"Biomedical Engineering</li><li>Biomedical Sciences</li><li>Vision Science</li><li>Biological Systems Engineering</li><li>Applied Science Engineering</li><li>Biomedical Physics</li><li>Human Centered Design and Engineering</li><li>Biomedical Informatics</li><li>Biomedical Engineering, Biomedical Imaging and Telemedicine</li><li>Biomedical Informatics and Computational Biology",Biomedical Engineering and Bioengineering,http://biophysics.osu.edu/site/faculty/
59761,Nancy Mitchell,University of North Carolina Chapel Hill,unc.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,http://www.unc.edu/depts/diplomat/AD_Issues/amdipl_11/policy_mitchell.html
13268,Joseph Schlenoff,Florida State University,fsu.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,http://www.fsu.edu/profiles/schlenoff/
56011,Randolph E Bank,University of California San Diego,ucsd.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,http://ccom.ucsd.edu/~reb/pubs.html
7404,Marco Tedesco,City University of New York,cuny.edu,"Geological Sciences</li><li>Geology</li><li>Geosciences</li><li>Earth and Planetary Science</li><li>Earth and Environmental Sciences</li><li>Earth Sciences</li><li>Soil, Water and Environmental Science</li><li>Hydrology</li><li>Geophysical Sciences</li><li>Planetary Sciences</li><li>Earth and Space Sciences</li><li>Geological and Atmospheric Sciences</li><li>Soils and Biogeochemistry",Earth Sciences,http://www.ccny.cuny.edu/profiles/Marco-Tedesco.cfm
11985,Lorena S Beese,Duke University,duke.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",http://www.biochem.duke.edu/lorena-s-beese-primary
