batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputasin,inputtitle,inputauthor,answeramzchk,answercomment,answerfta,answerrandgrp,answerworkurl,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2310876,3CMIQF80GNK8LMFZM0L2OUD5M2XQ6H,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,3E47SOBEYRQN7PYBAMYYPC9DGULICR,Approved,,302,100% (38/38),100% (38/38),100% (38/38),,,160374083X,Smith Wigglesworth: Complete Collection,Roberts Liardon,0,||,0,ba,||,,1773579534000,14mar2016 13:01:02,14mar2016 13:06:04,1773666364000,1773581013000,,38,2041,53.710526,16.756493,9
2310876,38Z7YZ2SB3WOE6A0O1URLX3AVTSIQ3,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:01 PDT 2016,,,36V4Q8R5ZLUDX9YL0JXL1A5B1I7MQH,Approved,,1040,100% (38/38),100% (38/38),100% (38/38),,,1502804751,Stocking Stuffers: Santa's Christmas Word Search Book!,Stocking Stuffers,0,||,0,ab,||,,1773579541000,14mar2016 13:04:04,14mar2016 13:21:24,1773667284000,1773581462000,,38,2041,53.710526,16.756493,9
2310876,3NSCTNUR2ZHKF284SLEB6OK0MP0A5E,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:55 PDT 2016,,,3H0W84IWBLWFXML8W0Y2TSA7O2IERL,Approved,,616,100% (38/38),100% (38/38),100% (38/38),,,0800698835,Martin Luther's Basic Theological Writings,Timothy F. Lull,1,||,0,ba,||,,1773579535000,14mar2016 13:19:04,14mar2016 13:29:20,1773667760000,1773581734000,,38,2041,53.710526,16.756493,9
2310876,3VLL1PIENQI7OKMU9SQ9WNB0C5BZO8,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:53 PDT 2016,,,34HJIJKLP6QPYR5WGERZL3NJWJ0V4O,Approved,,243,100% (38/38),100% (38/38),100% (38/38),,,037387927X,An Amish Christmas Journey (Love Inspired\Brides of Amish Country),Patricia Davids,0,||,0,ba,||,,1773579533000,14mar2016 13:00:53,14mar2016 13:04:56,1773666296000,1773582054000,,38,2041,53.710526,16.756493,9
2310876,3QREJ3J433R4T4KBWZ77HRJTDRUKLR,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:52 PDT 2016,,,3P59JYT76ME0ILMK758WR620FKOT2A,Approved,,782,100% (38/38),100% (38/38),100% (38/38),,,1400073871,North! Or Be Eaten (The Wingfeather Saga),Andrew Peterson,0,||,0,ba,||,,1773579532000,14mar2016 13:01:14,14mar2016 13:14:16,1773666856000,1773582045000,,38,2041,53.710526,16.756493,9
2310876,324N5FAHSX57P9W5A39D40HV4PWKVA,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:59 PDT 2016,,,39RP059MEINQT3WWH10V6LACFI6MB5,Approved,,543,100% (38/38),100% (38/38),100% (38/38),,,1601374763,Praying the Rosary with Pope Francis,US Conference of Catholic Bishops,0,||,0,aa,||,,1773579539000,14mar2016 13:16:17,14mar2016 13:25:20,1773667520000,1773581458000,,38,2041,53.710526,16.756493,9
2310876,3XU9MCX6VO6KFMBYCDYZ376Y2JXR22,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:12 PDT 2016,,,3QXNC7EIPJPA2WASUCZ1HI89OF209Y,Approved,,900,100% (38/38),100% (38/38),100% (38/38),,,0307955796,Living the Quaker Way: Discover the Hidden Happiness in the Simple Life,Philip Gulley,0,||,0,aa,||,,1773579552000,14mar2016 13:01:23,14mar2016 13:16:23,1773666983000,1773582160000,,38,2041,53.710526,16.756493,9
2310876,3D0LPO3EABT7JUCPD6OQIG2Y6B7OY6,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:53 PDT 2016,,,3QAPZX2QN57Z2CPT93KM7V0VI9S026,Approved,,204,100% (38/38),100% (38/38),100% (38/38),,,1476777802,Live Original: How the Duck Commander Teen Keeps It Real and Stays True to Her Values,Sadie Robertson,0,||,0,ba,||,,1773579533000,14mar2016 13:00:38,14mar2016 13:04:02,1773666242000,1773581013000,,38,2041,53.710526,16.756493,9
2310876,3X55NP42EOAOORR23L8FHMBB7F8P3I,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:56 PDT 2016,,,3URFVVM166C5O94LWH7KJDY9J7VZUG,Approved,,93,100% (1/1),100% (1/1),100% (1/1),,,014044114X,Confessions (Penguin Classics),Saint Augustine,0,||,1,ba,|https://openlibrary.org/works/OL7979851W/Confessions_Penguin_Classics|,,1773579536000,14mar2016 13:02:43,14mar2016 13:04:16,1773666256000,1773582159000,,1,93,93,9.6774197,10
2310876,3VCK0Q0PO58S4EGS4JD4BZ894OP0N4,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:03 PDT 2016,,,3O7L7BFSHFJ24NIP6D4TF09G16YIEK,Approved,,644,95% (21/22),95% (21/22),95% (21/22),,,160459716X,Fox's Book of Martyrs,John Foxe,1,||,0,aa,||,,1773579543000,14mar2016 13:01:31,14mar2016 13:12:15,1773666735000,1773582053000,,22,1670,75.909088,11.856287,11
2310876,32K26U12DNIZB3QVIMNQ0NM5KGZVD8,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:59 PDT 2016,,,3MTMREQS4WCHF5LIFP6MK8SXV2ZAWP,Approved,,448,95% (21/22),95% (21/22),95% (21/22),,,1572937718,My Utmost for His Highest: Quality Paperback Edition,Oswald Chambers,1,||,0,ba,||,,1773579539000,14mar2016 13:00:54,14mar2016 13:08:22,1773666502000,1773580790000,,22,1670,75.909088,11.856287,11
2310876,3GONHBMNHVSJOH1IWCBW4JMVH5WZMT,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:43 PDT 2016,,,3K5TEWLKGW5J6Y4B13T3F4X2112IVR,Approved,,566,95% (21/22),95% (21/22),95% (21/22),,,1601422210,Radical: Taking Back Your Faith from the American Dream,David Platt,1,||,1,ba,|https://openlibrary.org/works/OL15026745W/Radical|,,1773579523000,14mar2016 13:01:23,14mar2016 13:10:49,1773666649000,1773581015000,,22,1670,75.909088,11.856287,11
2310876,3RZS0FBRWK4C1RNLWEJGAPF5DSMCP4,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:43 PDT 2016,,,3JAOYWH7VJYNZSZEJ5LKF20XRDCL9R,Approved,,1320,95% (21/22),95% (21/22),95% (21/22),,,0819228141,The Cup of Salvation: A Manual for Eucharistic Ministers,Beth Wickenberg Ely,0,||,1,aa,https://openlibrary.org/works/OL16714572W/The_cup_of_salvation||,,1773579523000,14mar2016 13:01:52,14mar2016 13:23:52,1773667432000,1773582047000,,22,1670,75.909088,11.856287,11
2310876,3AA88CN98PXOT3RAFEWXBZLPM6YYKX,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:08 PDT 2016,,,39GHHAVOMGLG7W52ZPDGIFCP1WVJ4T,Approved,,1274,95% (21/22),95% (21/22),95% (21/22),,,1451628315,Walking on Water: A Novel (The Walk),Richard Paul Evans,0,||,0,ab,||,,1773579548000,14mar2016 13:06:50,14mar2016 13:28:04,1773667684000,1773581729000,,22,1670,75.909088,11.856287,11
2310876,30Z7M1Q8UYE32KR6QJLEI8UROF18AE,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:14 PDT 2016,,,336KAV9KYRMWZ7LEHBVVZNUFUM72Y9,Approved,,467,95% (21/22),95% (21/22),95% (21/22),,,1414348118,Princess Stories: Real Bible Stories of God's Princesses,Carolyn Larsen,0,||,1,ba,|https://openlibrary.org/works/OL15991190W/Princess_stories|,,1773579554000,14mar2016 13:00:58,14mar2016 13:08:45,1773666525000,1773580788000,,22,1670,75.909088,11.856287,11
2310876,3CIS7GGG65D4QUFV9RO5AJ276LQUEA,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,3GLB5JMZFYPJGQYUKUT6O6EFMH6DGV,Approved,,512,95% (21/22),95% (21/22),95% (21/22),,,1433541386,New Morning Mercies: A Daily Gospel Devotional,Paul David Tripp,0,||,0,ba,||,,1773579534000,14mar2016 13:01:07,14mar2016 13:09:39,1773666579000,1773581013000,,22,1670,75.909088,11.856287,11
2310876,32L724R85LE3EU9LOOF2LSD0QX6IPC,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:00 PDT 2016,,,3IAS3U3I0GA0MZS37JHBRCWE9DPB23,Approved,,506,95% (21/22),95% (21/22),95% (21/22),,,1414375492,A Voice in the Wind (Mark of the Lion),Francine Rivers,1,||,0,ba,||,,1773579540000,14mar2016 13:01:02,14mar2016 13:09:28,1773666568000,1773580790000,,22,1670,75.909088,11.856287,11
2310876,3J9UN9O9J3MWLOP7PLLCISRSV4K0J0,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:02 PDT 2016,,,34MAJL3QP5H5MI3DW4LT28V05Z8340,Approved,,1161,95% (21/22),95% (21/22),95% (21/22),,,081922877X,A History of the Episcopal Church - Third Revised Edition: Complete through the 78th General Convention,Robert W. Prichard,0,||,0,ba,||,,1773579542000,14mar2016 13:01:35,14mar2016 13:20:56,1773667256000,1773581466000,,22,1670,75.909088,11.856287,11
2310876,3CKVGCS3PGZPKR8XCFUQATIFRNVS06,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:01 PDT 2016,,,31HQ4X3T3T4547VDSBLBWX5NJ12LS3,Approved,,1354,95% (21/22),95% (21/22),95% (21/22),,,0828023859,The Apocalyptic Vision and the Neutering of Adventism,George R. Knight,0,||,1,aa,https://openlibrary.org/works/OL1810801W/The_apocalyptic_vision_and_the_neutering_of_adventism||,,1773579541000,14mar2016 13:01:56,14mar2016 13:24:30,1773667470000,1773581463000,,22,1670,75.909088,11.856287,11
2310876,3UDTAB6HH6T7FCCY39UZTYDPZZ7094,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:09 PDT 2016,,,35K3O9HUAC7IUWGZ55Y8C3WOLE6FEQ,Approved,,575,95% (21/22),95% (21/22),95% (21/22),,,1455573434,Your Legacy: The Greatest Gift,James Dobson,0,||,0,aa,||,,1773579549000,14mar2016 13:01:27,14mar2016 13:11:02,1773666662000,1773582051000,,22,1670,75.909088,11.856287,11
2310876,3H4IKZHALBCVPA8Z5PF2MB4MCHZNN1,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:02 PDT 2016,,,3JWH6J9I9T7WBLHWT2FVJ0ZCK8GBNU,Approved,,1389,95% (21/22),95% (21/22),95% (21/22),,,142677611X,"The United Methodist Deacon: Ordained to Word, Service, Compassion, and Justice",Margaret Ann Crain,0,||,0,aa,||,,1773579542000,14mar2016 13:02:43,14mar2016 13:25:52,1773667552000,1773581465000,,22,1670,75.909088,11.856287,11
2310876,3N3WJQXELSK9COGL7T13HVXZWR82LN,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:56 PDT 2016,,,3VNXK88KKDCQVXB8X9NQ2BYZIBEV9K,Approved,,532,95% (21/22),95% (21/22),95% (21/22),,,0758611161,"Luther's Small Catechism with Explanation, Pack of 12",Luther,0,||,0,ab,||,,1773579536000,14mar2016 13:01:15,14mar2016 13:10:07,1773666607000,1773581733000,,22,1670,75.909088,11.856287,11
2310876,362E9TQF2HKX1HGML5PFRJZ8P6JIG8,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,3PM8NZGV8ZAORLXPEQZUCRL98MQXQB,Approved,,1265,95% (21/22),95% (21/22),95% (21/22),,,0809106000,Seventeenth-Century Lutheran Meditations and Hymns (Classics of Western Spirituality),Edited with an Introduction by Eric Lund,0,||,0,aa,||,,1773579534000,14mar2016 13:01:44,14mar2016 13:22:49,1773667369000,1773581460000,,22,1670,75.909088,11.856287,11
2310876,3LVTFB9DE5CAIF45YDUO0LQUGG0QGJ,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:59 PDT 2016,,,3ZQIG0FLQFA17TOGQKXIGV6AGCZVWA,Approved,,1482,95% (21/22),95% (21/22),95% (21/22),,,0975484613,1599 Geneva Bible,Tolle Lege Press,1,||,1,aa,https://openlibrary.org/books/OL8585461M/1599_Geneva_Bible||,,1773579539000,14mar2016 13:02:49,14mar2016 13:27:31,1773667651000,1773581731000,,22,1670,75.909088,11.856287,11
2310876,3VMHWJRYHVAODC9M97JYC8MBC4NFX6,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:59 PDT 2016,,,3X4JMASXCN3TQPPPSWDX8O3ZCF60B9,Approved,,254,95% (21/22),95% (21/22),95% (21/22),,,1499392001,"The Life of Joan: Her Life, Visit to Heaven, and Messages from the Lord: The Life of Joan",F. William Johnson,0,||,0,ba,||,,1773579539000,14mar2016 13:24:30,14mar2016 13:28:44,1773667724000,1773582156000,,22,1670,75.909088,11.856287,11
2310876,3538U0YQ1FOCXE28PICA5SX759N3FV,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:08 PDT 2016,,,3R6P78PK7L5QXFUR6KTLTAW1P3TTGT,Approved,,1362,95% (21/22),95% (21/22),95% (21/22),,,1400074630,"The Greatest Words Ever Spoken: Everything Jesus Said About You, Your Life, and Everything Else (Thinline Ed.)",Steven K. Scott,0,||,0,aa,||,,1773579548000,14mar2016 13:02:42,14mar2016 13:25:24,1773667524000,1773581459000,,22,1670,75.909088,11.856287,11
2310876,3BFF0DJK8X6Q005OAHI0U4KKOYTSTJ,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:57 PDT 2016,,,3B2X28YI3X9O40B4ULTEHPDQPIRB6K,Approved,,547,95% (21/22),95% (21/22),95% (21/22),,,0828025177,The Seventh-Day Ox: And Other Miracle Stories from Russia,Bradley Booth,0,||,0,ab,||,,1773579537000,14mar2016 13:01:19,14mar2016 13:10:26,1773666626000,1773581012000,,22,1670,75.909088,11.856287,11
2310876,3FK4G712NXUPL0S9LHDAKZOYMFFSSU,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:56 PDT 2016,,,33PPO7FECW9XCH4PAIT99IRV1UYDIN,Approved,,521,95% (21/22),95% (21/22),95% (21/22),,,1937077713,The Legacy Journey: A Radical View of Biblical Wealth and Generosity,Dave Ramsey,0,||,,ab,||,,1773579536000,14mar2016 13:01:11,14mar2016 13:09:52,1773666592000,1773581015000,,22,1670,75.909088,11.856287,11
2310876,3FO95NVK5CUDKLSW6SD5UPJ20DVRS4,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:56 PDT 2016,,,3IKZ72A5B5AMO2TCY41R2QQXZ67FNF,Approved,,1341,95% (21/22),95% (21/22),95% (21/22),,,1622821580,One-Minute Aquinas,Kevin Vost,0,||,0,ba,||,,1773579536000,14mar2016 13:02:39,14mar2016 13:25:00,1773667500000,1773581464000,,22,1670,75.909088,11.856287,11
2310876,3M0556243SEJ1IVI71WPE6VDAQDNFU,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:55 PDT 2016,,,3KYQYYSHYW1783FS8D6ETFNHD3XODT,Approved,,1295,95% (21/22),95% (21/22),95% (21/22),,,0768441102,"The Seer Expanded Edition: The Prophetic Power of Visions, Dreams, and Open Heavens",James W. Goll,0,||,0,ab,||,,1773579535000,14mar2016 13:01:48,14mar2016 13:23:23,1773667403000,1773581466000,,22,1670,75.909088,11.856287,11
2310618,3SBX2M1TKDHU6ZBL3CSNRWTRQBQQ4V,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:36 PDT 2016,,,37UEWGM5HU2GDLRWKC3NM8RDZS4R13,Approved,,296,100% (23/23),100% (1/1),100% (1/1),,,891125256,Reviving the Ancient Faith: The Story of Churches of Christ in America,Richard T. Hughes,0,||,1,ba,|https://openlibrary.org/works/OL13622954W/Reviving_the_Ancient_Faith|,,1773571176000,14mar2016 10:47:35,14mar2016 10:52:31,1773658351000,1773572395000,,1,296,296,3.0405405,12
2310876,3XAOZ9UYRZLDE0E2GU9LTYMOERHQ1J,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:52 PDT 2016,,,3J2UYBXQQM6NKD8UW5WPX8H7YEV06O,Approved,,386,100% (32/32),100% (19/19),100% (19/19),,,0819223212,"Your Faith, Your Life: An Invitation to the Episcopal Church",Jenifer Gamber,0,||,1,ab,||https://openlibrary.org/works/OL7914712W/Your_faith_your_life,,1773579532000,14mar2016 13:03:17,14mar2016 13:09:43,1773666583000,1773582160000,,19,1190,62.63158,14.369748,13
2310876,36KM3FWE3R631TO5OCWFF2MJ49J07S,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:07 PDT 2016,,,3L4D84MIL0MAJ8TXEWXZC4LT61GJHE,Approved,,184,100% (32/32),100% (19/19),100% (19/19),,,006202423X,Jesus: A Pilgrimage,James Martin,1,||,0,ba,||,,1773579547000,14mar2016 13:02:50,14mar2016 13:05:54,1773666354000,1773580795000,,19,1190,62.63158,14.369748,13
2310876,322ZSN9Z5GE7YF3DKGMIW14EAIQT4D,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:05 PDT 2016,,,38F5OAUN5O6HZDSVDN829EGKF6GH75,Approved,,284,100% (32/32),100% (19/19),100% (19/19),,,0307720527,Catholicism: A Journey to the Heart of the Faith,Robert Barron,0,||,1,ab,||https://openlibrary.org/works/OL16239209W/Catholicism,,1773579545000,14mar2016 13:03:07,14mar2016 13:07:51,1773666471000,1773580790000,,19,1190,62.63158,14.369748,13
2310876,3OYHVNTV5TSCZPN89RNZ98NN8WZKO8,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,369J354OFE4KVHJFA7LSI04N5VJ6GW,Approved,,450,100% (32/32),100% (19/19),100% (19/19),,,0553419536,The Joy of the Gospel (Specially Priced Hardcover Edition): Evangelii Gaudium,Pope Francis,0,||,0,ba,||,,1773579534000,14mar2016 13:03:28,14mar2016 13:10:58,1773666658000,1773581736000,,19,1190,62.63158,14.369748,13
2310876,3L2OEKSTW944Y2P96PZULUCYR658YP,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:09 PDT 2016,,,3RANCT1ZVGB96B15Q3RHXVR6S49BUM,Approved,,247,100% (32/32),100% (19/19),100% (19/19),,,0525951903,Generous Justice: How God's Grace Makes Us Just,Timothy Keller,0,||,1,ba,|https://openlibrary.org/works/OL16233096W/Generous_Justice|,,1773579549000,14mar2016 13:03:01,14mar2016 13:07:08,1773666428000,1773581020000,,19,1190,62.63158,14.369748,13
2310876,3L55D8AUFAR6A5FMN1FZNG8HHXPYCK,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:04 PDT 2016,,,35GCEFQ6I6ILPFR2HXBJW4896UB3ZC,Approved,,360,100% (32/32),100% (19/19),100% (19/19),,,0062024256,"Between Heaven and Mirth: Why Joy, Humor, and Laughter Are at the Heart of the Spiritual Life",James Martin,0,||,1,ba,|https://openlibrary.org/works/OL16576830W/Between_heaven_and_mirth|,,1773579544000,14mar2016 13:03:12,14mar2016 13:09:12,1773666552000,1773581020000,,19,1190,62.63158,14.369748,13
2310876,374UMBUHN5JATJGSDVS0FZG22V7CT9,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,3JNQLM5FT5GCZ8EFYW655FSJL73L20,Approved,,693,100% (32/32),100% (19/19),100% (19/19),,,1250066611,The Red Tent: A Novel,Anita Diamant,1,||,1,aa,https://openlibrary.org/works/OL1868949W/The_Red_Tent||,,1773579534000,14mar2016 13:06:52,14mar2016 13:18:25,1773667105000,1773581460000,,19,1190,62.63158,14.369748,13
2310876,35ZRNT9RUIS63RF1OLV0SM6LXADO31,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:11 PDT 2016,,,308Q0PEVB97L9RR8Y2O7NM85A9J9I2,Approved,,694,100% (32/32),100% (19/19),100% (19/19),,,1400200385,Captivating Revised & Updated: Unveiling the Mystery of a Woman's Soul,John Eldredge,0,||,1,aa,https://openlibrary.org/works/OL4046198W/Captivating||,,1773579551000,14mar2016 13:03:50,14mar2016 13:15:24,1773666924000,1773581010000,,19,1190,62.63158,14.369748,13
2310876,39TX062QX1ITX0TTPCIWBZXE9EHX3E,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:55 PDT 2016,,,35L9RVQFCPCJXO4RQV1DJ6U4NHEHU8,Approved,,801,100% (32/32),100% (19/19),100% (19/19),,,1451628307,A Step of Faith: A Novel (The Walk),Richard Paul Evans,0,||,1,ab,||https://openlibrary.org/works/OL16802468W/A_step_of_faith,,1773579535000,14mar2016 13:04:00,14mar2016 13:17:21,1773667041000,1773581462000,,19,1190,62.63158,14.369748,13
2310876,3PGQRAZX02EMHM4IKN5Z2LCZ30BSY8,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:59 PDT 2016,,,3SUWZRL0MZ7MB3NO4CV4IXJBSF46EF,Approved,,646,100% (32/32),100% (19/19),100% (19/19),,,0758626460,The Church from Age to Age: From Galilee to Global Christianity,Klaus Detlev Schulz,0,||,0,aa,||,,1773579539000,14mar2016 13:03:44,14mar2016 13:14:30,1773666870000,1773581737000,,19,1190,62.63158,14.369748,13
