batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputid,inputname,inputuniversity,inputdomain,inputdepts,inputfield,inputurl,answerpagefound,answersrctype,answerurl,answerdeptmatch,answerfieldmatch,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2118043,3J94SKDEKIJID9BGCV5DWPS6XDID50,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:34 PDT 2015,,,3FTOP5WARGIZ88N1GOQE6CMB9NGJ07,Approved,,26,100% (2/2),100% (2/2),100% (2/2),,,1220,Randall Eubank,Arizona State University,asu.edu,"Statistics</li><li>Statistical Science</li><li>Measurement, Statistics and Evaluation</li><li>Statistics and Applied Probability</li><li>Biostatistics - Public Health</li><li>Survey Methodology</li><li>Mathematical Statistics</li><li>Measurement and Quantitative Methods</li><li>Biostatistics and Public Health</li><li>Biostatistics",Statistics and Probability,https://webapp4.asu.edu/directory/person/842642,,,,0,,,1760002294000,09oct2015 09:32:13,09oct2015 09:32:39,1760031159000,1760002725000,,2,61,30.5,7.0819669,14
2118043,3QHITW7OYO398OR2CD2E4ZFR868QAO,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:34 PDT 2015,,,3IRIK4HM3BE7E53A8LP9S9J7W6V6CJ,Approved,,692,100% (29/29),100% (29/29),100% (29/29),,,3026,Oliver Li,University of Arizona,arizona.edu,Accounting</li><li>Accountancy</li><li>Accounting Information and Management</li><li>Business and Management: Accounting and Information Assurance</li><li>Accounting and MIS</li><li>Accounting and Information Assurance,Accounting,http://accounting.eller.arizona.edu/sites/accounting/files/docs/newsletter/footnotes_fall07.pdf,,,,1,,,1760002294000,09oct2015 09:36:07,09oct2015 09:47:39,1760032059000,1760003410000,,27,970,35.925926,6.0123711,15
2118043,3GVPRXWRPHOE8O5LS2LLL6MFGOL7IB,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,3BXQMRHWK0S5P252HSHQBB2ZT6GMUI,Approved,,269,100% (29/29),100% (29/29),100% (29/29),,,51157,Abdelmonem A Afifi,University of California Los Angeles,ucla.edu,Epidemiology</li><li>Public Health</li><li>Environmental Health Science</li><li>Health Sciences</li><li>Maternal and Child Health</li><li>Environmental Health</li><li>Health Behavior and Health Education</li><li>Epidemiology and Biostatistics</li><li>Biological Sciences in Public Health</li><li>Health Behavior and Education</li><li>International Health</li><li>Public and Community Health</li><li>Health Informatics</li><li>Occupational and Environmental Health</li><li>Population Health</li><li>Public Health (Epidemiology)</li><li>Public Health (Health Behavior)</li><li>Clinical Investigation,Public Health,http://www.ph.ucla.edu/sciprc/Templates/BIOS/11_bio_afifi.htm,,,,1,,,1760002296000,09oct2015 09:32:34,09oct2015 09:37:03,1760031423000,1760002725000,,27,970,35.925926,6.0123711,15
2117766,3H781YYV6TCPQH069MYV5NG5DSWETC,34LHDG0NEV75BVFYYAWZJFMLY0OSA4,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.15,1,BatchId:2117766;,900,28800,Mon Oct 12 07:08:30 PDT 2015,,,34BBWHLWHB5WLN4GRDYZ16GFXCXIWL,Approved,,66,100% (29/29),100% (29/29),100% (29/29),,,43485,Jennifer Black,State University of New York Buffalo,buffalo.edu,,,,0,,,,,,1759993710000,09oct2015 07:11:59,09oct2015 07:13:05,1760022785000,1759994231000,,2,99,49.5,10.909091,15
2118043,3PCPFX4U40K44F8ANTO6I0QI5MLQF1,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,37UQDCYH6YPMHENFICP6OF7SCOUV75,Approved,,375,100% (29/29),100% (29/29),100% (29/29),,,61501,Igor Kukavica,University of Southern California,usc.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,http://dornsife.usc.edu/cf/faculty-and-staff/faculty.cfm?pid=1003429,,,,1,,,1760002297000,09oct2015 09:32:45,09oct2015 09:39:00,1760031540000,1760002801000,,27,970,35.925926,6.0123711,15
2118043,38EHZ67RIMMJX06D6KN7JC6PW0PGM4,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,3P59JYT76ME0ILMK758WR62Z4NST27,Approved,,561,100% (29/29),100% (29/29),100% (29/29),,,22481,Srikanta Tirthapura,Iowa State University,iastate.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://home.eng.iastate.edu/~snt/,,,,1,,,1760002295000,09oct2015 09:34:51,09oct2015 09:44:12,1760031852000,1760003089000,,27,970,35.925926,6.0123711,15
2118043,3WPCIUYH1A2KYBM6DRNBZ5YKDG4TD7,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,3A0EX8ZRN9IQNKLA04O60GXIDVNBYG,Approved,,272,100% (29/29),100% (29/29),100% (29/29),,,60340,Sherri Green,University of North Carolina Chapel Hill,unc.edu,"Public Policy and Administration</li><li>Public Policy</li><li>Health Services</li><li>Public Administration</li><li>Public Affairs</li><li>Policy, Planning and Development</li><li>Social Service Administration</li><li>Public Policy Studies</li><li>Education and Social Policy - Learning Sciences</li><li>Health Policy And Management</li><li>Social Policy to Education and Social Policy - Human Development and Social Policy</li><li>Public and International Affairs</li><li>Health Policy</li><li>Energy and Resources</li><li>Health Services Research, Policy and Administration","Public Affairs, Public Policy and Public Administration",http://sph.unc.edu/profiles/sherri-green-phd/,,,,1,,,1760002297000,09oct2015 09:32:04,09oct2015 09:36:36,1760031396000,1760002728000,,27,970,35.925926,6.0123711,15
2118043,3CRWSLD91KY7PDNBU30FOLFRNMGOMZ,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,33L7PJKHCHSB40O9NMHX1XF2QNL8TQ,Approved,,700,100% (29/29),100% (29/29),100% (29/29),,,36980,Dwight L Jaggard,University of Pennsylvania,upenn.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://www.seas.upenn.edu/~jaggard/,,,,1,,,1760002295000,09oct2015 09:35:05,09oct2015 09:46:45,1760032005000,1760003409000,,27,970,35.925926,6.0123711,15
2118043,337F8MIIMZ76I66MMEY8CQ293SF04Q,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:34 PDT 2015,,,3WT783CTPCBDKHK54C6H3P5ZA75CB9,Approved,,693,100% (29/29),100% (29/29),100% (29/29),,,13290,Karen Randolph,Florida State University,fsu.edu,Psychology</li><li>Psychological Sciences</li><li>Human Development and Family Studies</li><li>Psychological and Quantitative Foundations</li><li>Human Development</li><li>Psychology and Neuroscience</li><li>Cognitive Science</li><li>Applied Psychology</li><li>Counseling Psychology</li><li>Clinical Psychology </li><li>Child Psychology</li><li>Comparative Human Development</li><li>Child Development and Family Studies</li><li>Psychological and Brain Sciences</li><li>Family and Consumer Sciences Education and Studies</li><li>Family and Child Sciences,Psychology,http://csw.fsu.edu/faculty/karen-randolph/,,,,1,,,1760002294000,09oct2015 09:36:39,09oct2015 09:48:12,1760032092000,1760003409000,,27,970,35.925926,6.0123711,15
2117766,351S7I5UG9QZ6KHEQRNAT4N5TI6JN1,34LHDG0NEV75BVFYYAWZJFMLY0OSA4,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.15,1,BatchId:2117766;,900,28800,Mon Oct 12 07:08:31 PDT 2015,,,3KOPY89HM9WVP0MYZB8X8AKICYR3JB,Approved,,32,100% (29/29),100% (29/29),100% (29/29),,,22481,Srikanta Tirthapura,Iowa State University,iastate.edu,,,,1,1|,http://home.eng.iastate.edu/~snt/,,,,1759993711000,09oct2015 07:13:06,09oct2015 07:13:38,1760022818000,1759994275000,,2,99,49.5,10.909091,15
2118043,36AZSFEYZ4U6W6SB4QWK5XY57G8VBI,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,3K4J6M3CXFNLIJVI0K24Y568QHCAGM,Approved,,689,100% (29/29),100% (29/29),100% (29/29),,,25907,David Cooper,University of Maryland College Park,umd.edu,Special Education</li><li>Special Education and Rehabilitation</li><li>Education - Special Education,Special Education and Teaching,http://www.education.umd.edu/CHSE/academics/course_syllabi/EDSP/Spring04/EDSP640Sp2004.pdf,,,,0,,,1760002295000,09oct2015 09:34:59,09oct2015 09:46:28,1760031988000,1760003409000,,27,970,35.925926,6.0123711,15
2118043,3VZYA8PITOSOEPAM0JHIHI8N3OA05V,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:34 PDT 2015,,,3WS1NTTKEZ6J3615XYZTREUJGG0F01,Approved,,343,100% (29/29),100% (29/29),100% (29/29),,,13685,Timothy S Chapin,Florida State University,fsu.edu,Geography</li><li>Geodetic Science and Surveying</li><li>Geodetic Science</li><li>Geography and Geographic Information Science,Geography,http://www.ieses.fsu.edu/Symposia/Symposium-on-Smart-Mobility-Part-I-Opportunities-for-Electrified-Transportation-in-Florida/Biography-Tim-Chapin-Ph.D,,,,0,,,1760002294000,09oct2015 09:32:42,09oct2015 09:38:25,1760031505000,1760002801000,,27,970,35.925926,6.0123711,15
2118043,3KTCJ4SCVGVMTLGAO124CP2JUB6M1A,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:34 PDT 2015,,,3O6CYIULEEV1UEZGLUNDK94QR8UUWH,Approved,,239,100% (29/29),100% (29/29),100% (29/29),,,15587,Benjamin J Lough,University of Illinois at Urbana-Champaign,illinois.edu,Social Welfare</li><li>Social Work,Social Work,http://socialwork.illinois.edu/faculty-staff/benjamin-lough/,,,,1,,,1760002294000,09oct2015 09:32:02,09oct2015 09:36:01,1760031361000,1760002726000,,27,970,35.925926,6.0123711,15
2118043,3UUSLRKAULXX0DPZ0OKAU962OJDD7F,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,3AAJC4I4FHMWATTRKI36CBPXRU0JZ0,Approved,,439,100% (29/29),100% (29/29),100% (29/29),,,30915,Uwe Kortshagen,University of Minnesota,umn.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,http://www.me.umn.edu/people/kortshagen.shtml,,,,1,,,1760002295000,09oct2015 09:32:54,09oct2015 09:40:13,1760031613000,1760002926000,,27,970,35.925926,6.0123711,15
2118043,3C8QQOM6JPVDN9UNWWMV4B4GB8QLIY,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,37QW5D2ZRHGAP0BUYMC7RSJGO478S1,Approved,,650,100% (29/29),100% (29/29),100% (29/29),,,54588,Carlos Guerrero,University of California San Diego,ucsd.edu,"Chemistry</li><li>Chemistry and Chemical Biology</li><li>Chemistry and Biochemistry</li><li>Chemistry </li><li>Chemical Biology</li><li>Chemistry (Chemical Physics)</li><li>Environmental Chemistry and Technology</li><li>Chemistry, Physical</li><li>Organic Chemistry</li><li>Chemistry, Biochemistry",Chemistry,http://www-chem.ucsd.edu/faculty/profiles/guerrero_carlos_a.html,,,,1,,,1760002296000,09oct2015 09:34:57,09oct2015 09:45:47,1760031947000,1760003409000,,27,970,35.925926,6.0123711,15
2118043,3JAOYN9IHLWHH2MF5NB84J8AS43333,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,3DI28L7YXB8R4HMRY6JNN1ST97SE1M,Approved,,637,100% (29/29),100% (29/29),100% (29/29),,,63798,Lorna A Rhodes,University of Washington,washington.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,http://depts.washington.edu/anthweb/users/lrhodes,,,,0,,,1760002297000,09oct2015 09:34:55,09oct2015 09:45:32,1760031932000,1760003410000,,27,970,35.925926,6.0123711,15
2118043,3UYRNV2KITTAM3LVZNQJ4EERD7M8NG,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:34 PDT 2015,,,324G5B4FB426ODMZFF1H3MH2ISI07J,Approved,,427,100% (29/29),100% (29/29),100% (29/29),,,14848,Maurice A Smith,Harvard University,harvard.edu,"Engineering</li><li>Engineering and Applied Sciences</li><li>Engineering Administration</li><li>Textiles and Clothing</li><li>Control Science and Dynamical Systems</li><li>Welding Engineering</li><li>Engineering Science</li><li>Engineering Sciences</li><li>Fiber Science</li><li>Engineering, Materials Science",Engineering Science and Materials,http://www.seas.harvard.edu/directory/mas,,,,1,,,1760002294000,09oct2015 09:32:50,09oct2015 09:39:57,1760031597000,1760002926000,,27,970,35.925926,6.0123711,15
2118043,3PUV2Q8SV4YK2PSPD5WQZBSY794DB1,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,3ZQIG0FLQFA17TOGQKXIGV695F3VW7,Approved,,709,100% (29/29),100% (29/29),100% (29/29),,,51642,Elizabeth Marchant,University of California Los Angeles,ucla.edu,"Spanish</li><li>Hispanic and Luso Brazilian Literatures and Languages</li><li>Spanish and Portuguese</li><li>Spanish and Portuguese Languages and Literatures</li><li>Spanish Language and Literature</li><li>Hispanic and Luso-Brazilian Literatures and Linguistics</li><li>Spanish and Portuguese Languages and Cultures</li><li>Hispanic and Luso Literatures, Cultures and Linguistics</li><li>Hispanic Languages and Literatures</li><li>Portuguese",Spanish and Portuguese Language and Literature,http://www.international.ucla.edu/lai/person/1813,,,,0,,,1760002296000,09oct2015 09:35:15,09oct2015 09:47:04,1760032024000,1760003410000,,27,970,35.925926,6.0123711,15
2118043,3421H3BM9ABEHIDKPH45B3SLOTZJ9C,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,3RJSC4XJ11OR198GRMMK5236RMM508,Approved,,542,100% (29/29),100% (29/29),100% (29/29),,,51109,William Molzon,University of California Irvine,uci.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://www.physics.uci.edu/people/william-r-molzon,,,,1,,,1760002296000,09oct2015 09:33:01,09oct2015 09:42:03,1760031723000,1760003089000,,27,970,35.925926,6.0123711,15
2118043,3D0LPO3EABT7JUCPD6OQIG2YWWTYOY,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,3EG49X351V6VH3E5ZHLW6M4HXOI6XK,Approved,,292,100% (29/29),100% (29/29),100% (29/29),,,62617,Adam P Summers,University of Washington,washington.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,http://faculty.washington.edu/fishguy/People/Adam-Summers-Bio.html,,,,1,,,1760002297000,09oct2015 09:32:37,09oct2015 09:37:29,1760031449000,1760002725000,,27,970,35.925926,6.0123711,15
2118043,3HY86PZXPYCOHXOX73ELZHXAL9FE1D,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,3Y4W8Q93L0E2YNOP9PSSO7HOYZXVDY,Approved,,578,100% (29/29),100% (29/29),100% (29/29),,,66909,Mark V Zanden,University of Wisconsin Madison,wisc.edu,"Environmental Science, Policy, and Management</li><li>Environmental Sciences and Engineering</li><li>Environment</li><li>Natural Resources</li><li>Environmental Science and Management</li><li>Conservation Biology</li><li>Natural Resources Science and Management</li><li>Environmental Science</li><li>Arid Lands Resource Sciences</li><li>Sustainability</li><li>Natural Resource Ecology and Management</li><li>Water Resources Science</li><li>Community, Agriculture, Recreation and Resource Studies</li><li>Environment and Resources",Environmental Sciences,http://zoology.wisc.edu/faculty/van/van.html,,,,0,,,1760002297000,09oct2015 09:33:02,09oct2015 09:42:40,1760031760000,1760003089000,,27,970,35.925926,6.0123711,15
2118043,306W7JMRYYS8LUWYWXLADJEXWI8B8U,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,3P4RDNWND60AF34HKEFKCGM7VHYIJ2,Approved,,608,100% (29/29),100% (29/29),100% (29/29),,,56093,Robert Horwitz,University of California San Diego,ucsd.edu,Communication</li><li>Communication Studies</li><li>Journalism</li><li>Mass Communications</li><li>Technology</li><li>Journalism and Mass Communication</li><li>Communication and Culture</li><li>Mass Communications and Telecommunications</li><li>Social and Cultural Analysis</li><li>Cultural Studies</li><li>Social Thought</li><li>Communication Arts and Sciences - Media and Information Studies</li><li>Communication Arts</li><li>Philanthropic Studies,Communication,http://communication.ucsd.edu/people/faculty/robert-horwitz.html,,,,0,,,1760002297000,09oct2015 09:34:53,09oct2015 09:45:01,1760031901000,1760003408000,,27,970,35.925926,6.0123711,15
2118043,3BA7SXOG1JKV11DNSU70DYJ1E4B8R4,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,3TUI152ZZCHG1KCW7XENHIH7SAFQ19,Approved,,619,100% (29/29),100% (29/29),100% (29/29),,,41882,Michael J Dyrenfurth,Purdue University,purdue.edu,Communication</li><li>Communication Studies</li><li>Journalism</li><li>Mass Communications</li><li>Technology</li><li>Journalism and Mass Communication</li><li>Communication and Culture</li><li>Mass Communications and Telecommunications</li><li>Social and Cultural Analysis</li><li>Cultural Studies</li><li>Social Thought</li><li>Communication Arts and Sciences - Media and Information Studies</li><li>Communication Arts</li><li>Philanthropic Studies,Communication,https://polytechnic.purdue.edu/profile/mdyrenfu,,,,0,,,1760002296000,09oct2015 09:33:04,09oct2015 09:43:23,1760031803000,1760003089000,,27,970,35.925926,6.0123711,15
2118043,3P4C70TRMRBZRIOS68MSJZR0WVZGL2,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,30BXRYBRP5RWPSTWLVGE1UF0X0SHW3,Approved,,485,100% (29/29),100% (29/29),100% (29/29),,,20888,Stephen Wieting,University of Iowa,uiowa.edu,Health and Sport Studies</li><li>Exercise and Wellness</li><li>Exercise and Sport Science</li><li>Exercise Physiology</li><li>Exercise Science,Sports Sciences,http://clas.uiowa.edu/sociology/people/stephen-wieting,,,,0,,,1760002295000,09oct2015 09:32:56,09oct2015 09:41:01,1760031661000,1760002925000,,27,970,35.925926,6.0123711,15
2118043,3ICOHX7ENC5OA83FBKALLCE0GH9E0A,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:37 PDT 2015,,,3U5JL4WY5L3H2GARGTSH9OK31XC4XX,Approved,,454,100% (29/29),100% (29/29),100% (29/29),,,65936,Craig Clemons,University of Wisconsin Madison,wisc.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,http://directory.engr.wisc.edu/me/faculty/clemons_craig,,,,1,,,1760002297000,09oct2015 09:32:55,09oct2015 09:40:29,1760031629000,1760002925000,,27,970,35.925926,6.0123711,15
2118043,3PN6H8C9R4KFJFNX7RWU408SPRJDA6,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,3IFS6Q0HJJD3E6N778OY4HDUR0BSIS,Approved,,517,100% (29/29),100% (29/29),100% (29/29),,,49694,Smriti Srinivas,University of California Davis,ucdavis.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,http://www.anthro.ucdavis.edu/people/smriti,,,,0,,,1760002296000,09oct2015 09:32:58,09oct2015 09:41:35,1760031695000,1760002925000,,27,970,35.925926,6.0123711,15
2118043,3IV1AEQ4DR7E3DUAKPYRB7XA4NHJ8N,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:36 PDT 2015,,,3U5NZHP4LSW65JWV992J907443PHP8,Approved,,313,100% (29/29),100% (29/29),100% (29/29),,,43289,Elisabeth Etopio,State University of New York Buffalo,buffalo.edu,"Education, Curriculum and Instruction</li><li>Curriculum and Instruction</li><li>Learning and Instruction</li><li>Curriculum, Instruction and Teacher Education</li><li>Instruction and Learning</li><li>Instruction and Learning, Early Intervention",Curriculum and Instruction,http://gse.buffalo.edu/about/directory/faculty/etopio,,,,1,,,1760002296000,09oct2015 09:32:41,09oct2015 09:37:54,1760031474000,1760002801000,,27,970,35.925926,6.0123711,15
2118043,3EFNPKWBMSIL0ANIM0TP2LA3PSJ308,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,3IAS3U3I0GA0MZS37JHBRCWDYGS2BQ,Approved,,407,100% (29/29),100% (29/29),100% (29/29),,,25853,Da L Zhang,University of Maryland College Park,umd.edu,"Oceanography</li><li>Atmospheric Sciences</li><li>Earth and Atmospheric Sciences</li><li>Earth, Atmospheric and Planetary Sciences</li><li>Earth and Ocean Sciences</li><li>Earth, Ocean and Atmospheric Science</li><li>Atmospheric and Oceanic Sciences</li><li>Ocean Sciences</li><li>Meteorology",Oceanography and Atmospheric Sciences and Meteorology,http://www.atmos.umd.edu/~dalin/vita.html,,,,1,,,1760002295000,09oct2015 09:32:48,09oct2015 09:39:35,1760031575000,1760002807000,,27,970,35.925926,6.0123711,15
2118043,3NBFJK3IOHC7X3RPJ02KBGVUR04GOJ,3XIJBB7LZ5IFFR7698NGSO1PQO48QS,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2118043;,900,28800,Sun Oct 11 09:31:35 PDT 2015,,,3DBQWDE4Y7SUM50NSSOIGEZJZFY5NK,Approved,,392,100% (29/29),100% (29/29),100% (29/29),,,32059,Hua Zhong,New York University,nyu.edu,Epidemiology</li><li>Public Health</li><li>Environmental Health Science</li><li>Health Sciences</li><li>Maternal and Child Health</li><li>Environmental Health</li><li>Health Behavior and Health Education</li><li>Epidemiology and Biostatistics</li><li>Biological Sciences in Public Health</li><li>Health Behavior and Education</li><li>International Health</li><li>Public and Community Health</li><li>Health Informatics</li><li>Occupational and Environmental Health</li><li>Population Health</li><li>Public Health (Epidemiology)</li><li>Public Health (Health Behavior)</li><li>Clinical Investigation,Public Health,http://www.med.nyu.edu/biosketch/zhongh03,,,,1,,,1760002295000,09oct2015 09:32:47,09oct2015 09:39:19,1760031559000,1760002807000,,27,970,35.925926,6.0123711,15
